,regime,Bull,Bear,Crisis
2018-06-20,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-06-21,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-06-22,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-06-25,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-06-26,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-06-27,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-06-28,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-06-29,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-07-02,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-07-03,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-07-04,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-07-05,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-07-06,Bear,0.0008561070755120384,0.8529889405106842,0.14615495241400978
2018-07-09,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-10,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-11,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-12,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-13,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-16,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-17,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-18,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-19,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-20,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-23,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-24,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-25,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-26,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-27,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-30,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-07-31,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-08-01,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-08-02,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-08-03,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-08-06,Bear,1.1302114748571257e-08,0.9999999886979367,3.151297614275636e-20
2018-08-07,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-08,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-09,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-10,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-13,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-14,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-16,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-17,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-20,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-21,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-23,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-24,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-27,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-28,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-29,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-30,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-08-31,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-09-03,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-09-04,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-09-05,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-09-06,Bull,0.9695645175285795,0.030435482471615878,8.870299979416647e-28
2018-09-07,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-10,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-11,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-12,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-14,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-17,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-18,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-19,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-21,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-24,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-25,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-26,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-27,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-09-28,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-10-01,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-10-03,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-10-04,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-10-05,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-10-08,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-10-09,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-10-10,Bull,0.9999920361632277,7.161016508857208e-09,7.956675632494065e-06
2018-10-11,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-12,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-15,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-16,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-17,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-19,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-22,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-23,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-24,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-25,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-26,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-29,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-30,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-10-31,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-11-01,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-11-02,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-11-05,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-11-06,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-11-07,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-11-09,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-11-12,Crisis,7.351029505962204e-70,3.0613355730097074e-30,1.0
2018-11-13,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-14,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-15,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-16,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-19,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-20,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-21,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-22,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-26,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-27,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-28,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-29,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-11-30,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-12-03,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-12-04,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-12-05,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-12-06,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-12-07,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-12-10,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-12-11,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-12-12,Crisis,1.1653076599375773e-19,3.3023083842139977e-07,0.9999996697691221
2018-12-13,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2018-12-14,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2018-12-17,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2018-12-18,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2018-12-19,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2018-12-20,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2018-12-21,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2018-12-24,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2018-12-26,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2018-12-27,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2018-12-28,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2018-12-31,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2019-01-01,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2019-01-02,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2019-01-03,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2019-01-04,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2019-01-07,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2019-01-08,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2019-01-09,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2019-01-10,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2019-01-11,Crisis,1.7413931419299582e-09,3.256403885831049e-08,0.9999999656947699
2019-01-14,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-15,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-16,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-17,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-18,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-21,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-22,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-23,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-24,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-25,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-28,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-29,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-30,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-01-31,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-02-01,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-02-04,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-02-05,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-02-06,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-02-07,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-02-08,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-02-11,Bear,8.919691503580012e-08,0.9999999108031301,4.7761966886224435e-23
2019-02-12,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-02-14,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-02-15,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-02-18,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-02-19,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-02-20,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-02-21,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-02-22,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-02-25,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-02-26,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-02-27,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-02-28,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-03-01,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-03-05,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-03-06,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-03-07,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-03-08,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-03-11,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-03-12,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-03-13,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-03-14,Bull,0.8265042763552903,0.17349572364402474,4.823708738951196e-13
2019-03-15,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-03-18,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-03-19,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-03-20,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-03-22,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-03-25,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-03-26,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-03-27,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-03-28,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-01,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-02,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-03,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-04,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-05,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-08,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-09,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-10,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-11,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-12,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-15,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-16,Bear,0.03061128702890056,0.9693887129245274,4.664254426547294e-11
2019-04-18,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-04-22,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-04-23,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-04-24,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-04-25,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-04-26,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-04-30,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-02,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-03,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-06,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-07,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-08,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-09,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-10,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-13,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-14,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-15,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-16,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-17,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-20,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-21,Bull,0.9999999999997726,6.992278676322452e-18,1.9037214237548634e-13
2019-05-22,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-05-23,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-05-24,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-05-27,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-05-28,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-05-29,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-05-30,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-05-31,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-03,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-04,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-06,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-07,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-10,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-11,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-12,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-13,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-14,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-17,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-18,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-19,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-20,Bull,1.0,2.0650076405846517e-24,1.6778109537430853e-46
2019-06-21,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-06-24,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-06-25,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-06-26,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-06-27,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-06-28,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-01,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-02,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-03,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-04,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-05,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-08,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-09,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-10,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-11,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-12,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-15,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-16,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-17,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-18,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-19,Bear,0.09839493195817635,0.9016050680410663,6.014315371523116e-13
2019-07-22,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-07-23,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-07-24,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-07-25,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-07-26,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-07-29,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-07-30,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-07-31,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-01,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-02,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-05,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-06,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-07,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-08,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-09,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-13,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-14,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-16,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-19,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-20,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-21,Bear,5.255540671025018e-15,0.9999999647409374,3.5259019295872534e-08
2019-08-22,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-08-23,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-08-26,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-08-27,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-08-28,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-08-29,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-08-30,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-03,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-04,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-05,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-06,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-09,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-11,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-12,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-13,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-16,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-17,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-18,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-19,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-20,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-23,Bear,0.27591457415355186,0.7240854258462374,2.5236714266775573e-108
2019-09-24,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-09-25,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-09-26,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-09-27,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-09-30,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-01,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-03,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-04,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-07,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-09,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-10,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-11,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-14,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-15,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-16,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-17,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-18,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-22,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-23,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-24,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-25,Crisis,3.5327016954542068e-09,6.832747102637963e-14,0.9999999964670678
2019-10-27,Bear,0.1341760267100619,0.860292477896821,0.005531495393320462
2019-10-29,Bear,0.1341760267100619,0.860292477896821,0.005531495393320462
2019-10-30,Bear,0.1341760267100619,0.860292477896821,0.005531495393320462
2019-10-31,Bear,0.1341760267100619,0.860292477896821,0.005531495393320462
2019-11-01,Bear,0.1341760267100619,0.860292477896821,0.005531495393320462
2019-11-04,Bear,0.1341760267100619,0.860292477896821,0.005531495393320462
2019-11-05,Bear,0.1341760267100619,0.860292477896821,0.005531495393320462
2019-11-06,Bear,0.1341760267100619,0.860292477896821,0.005531495393320462
