date,Strategy,asset,weight
2024-08-05,HMM fixed allocations,equity,0.6424498333835023
2024-08-06,HMM fixed allocations,equity,0.6421137678712479
2024-08-07,HMM fixed allocations,equity,0.6459472765127469
2024-08-08,HMM fixed allocations,equity,0.6444863434553315
2024-08-09,HMM fixed allocations,equity,0.6455814254817737
2024-08-12,HMM fixed allocations,equity,0.644589119660436
2024-08-13,HMM fixed allocations,equity,0.6417760516001499
2024-08-14,HMM fixed allocations,equity,0.64135580991383
2024-08-16,HMM fixed allocations,equity,0.6454111026761579
2024-08-19,HMM fixed allocations,equity,0.643792135745398
2024-08-20,HMM fixed allocations,equity,0.64424424708257
2024-08-21,HMM fixed allocations,equity,0.6455387625068897
2024-08-22,HMM fixed allocations,equity,0.645765914145302
2024-08-23,HMM fixed allocations,equity,0.6463105476100776
2024-08-26,HMM fixed allocations,equity,0.6467647409179922
2024-08-27,HMM fixed allocations,equity,0.6474394037989503
2024-08-28,HMM fixed allocations,equity,0.65
2024-08-29,HMM fixed allocations,equity,0.6508592446068582
2024-08-30,HMM fixed allocations,equity,0.6511059807650837
2024-09-02,HMM fixed allocations,equity,0.652368388413824
2024-09-03,HMM fixed allocations,equity,0.6521430332805783
2024-09-04,HMM fixed allocations,equity,0.6525514918746494
2024-09-05,HMM fixed allocations,equity,0.6505232567801209
2024-09-06,HMM fixed allocations,equity,0.6476170191328974
2024-09-09,HMM fixed allocations,equity,0.6494648625319698
2024-09-10,HMM fixed allocations,equity,0.6499872973544675
2024-09-11,HMM fixed allocations,equity,0.6481174516983613
2024-09-12,HMM fixed allocations,equity,0.6525855481593645
2024-09-13,HMM fixed allocations,equity,0.6501020862802852
2024-09-16,HMM fixed allocations,equity,0.6494787916019845
2024-09-17,HMM fixed allocations,equity,0.6503823206378139
2024-09-18,HMM fixed allocations,equity,0.6502059821322079
2024-09-19,HMM fixed allocations,equity,0.6494691203314422
2024-09-20,HMM fixed allocations,equity,0.6522931081953784
2024-09-23,HMM fixed allocations,equity,0.6527949325777717
2024-09-24,HMM fixed allocations,equity,0.6524314282768264
2024-09-25,HMM fixed allocations,equity,0.6515912771661229
2024-09-26,HMM fixed allocations,equity,0.65
2024-09-27,HMM fixed allocations,equity,0.6502697190980139
2024-09-30,HMM fixed allocations,equity,0.646542510717702
2024-10-01,HMM fixed allocations,equity,0.6463360358983711
2024-10-03,HMM fixed allocations,equity,0.641217506886344
2024-10-04,HMM fixed allocations,equity,0.6384399630392814
2024-10-07,HMM fixed allocations,equity,0.6367821923439708
2024-10-08,HMM fixed allocations,equity,0.6395425733568647
2024-10-09,HMM fixed allocations,equity,0.6401457548437061
2024-10-10,HMM fixed allocations,equity,0.6403185877936571
2024-10-11,HMM fixed allocations,equity,0.638905125043495
2024-10-14,HMM fixed allocations,equity,0.6395035252419244
2024-10-15,HMM fixed allocations,equity,0.6391029544222359
2024-10-16,HMM fixed allocations,equity,0.6371143169706849
2024-10-17,HMM fixed allocations,equity,0.6350523354432049
2024-10-18,HMM fixed allocations,equity,0.6345046232101074
2024-10-21,HMM fixed allocations,equity,0.6325742516176497
2024-10-22,HMM fixed allocations,equity,0.6297770271305533
2024-10-23,HMM fixed allocations,equity,0.6285473542539151
2024-10-24,HMM fixed allocations,equity,0.629041083570477
2024-10-25,HMM fixed allocations,equity,0.6275560623737643
2024-10-28,HMM fixed allocations,equity,0.35
2024-10-29,HMM fixed allocations,equity,0.3503608298316397
2024-10-30,HMM fixed allocations,equity,0.3480476497310387
2024-10-31,HMM fixed allocations,equity,0.3464704622985796
2024-11-01,HMM fixed allocations,equity,0.347395246247731
2024-11-04,HMM fixed allocations,equity,0.3459176619543259
2024-11-05,HMM fixed allocations,equity,0.3480944616797202
2024-11-06,HMM fixed allocations,equity,0.3511803132681573
2024-11-07,HMM fixed allocations,equity,0.3505361492001595
2024-11-08,HMM fixed allocations,equity,0.34897963114896835
2024-11-11,HMM fixed allocations,equity,0.34973352329991103
2024-11-12,HMM fixed allocations,equity,0.34995709495062305
2024-11-13,HMM fixed allocations,equity,0.3461909540958489
2024-11-14,HMM fixed allocations,equity,0.34830731288722927
2024-11-18,HMM fixed allocations,equity,0.34574180109319613
2024-11-19,HMM fixed allocations,equity,0.34504367933616575
2024-11-21,HMM fixed allocations,equity,0.3420633755834344
2024-11-22,HMM fixed allocations,equity,0.3461805731860384
2024-11-25,HMM fixed allocations,equity,0.35066893779213926
2024-11-26,HMM fixed allocations,equity,0.35201075226749856
2024-11-27,HMM fixed allocations,equity,0.3518435435858665
2024-11-28,HMM fixed allocations,equity,0.35
2024-11-29,HMM fixed allocations,equity,0.35122230271606264
2024-12-02,HMM fixed allocations,equity,0.3534590570138199
2024-12-03,HMM fixed allocations,equity,0.35466360630438754
2024-12-04,HMM fixed allocations,equity,0.3548423033748671
2024-12-05,HMM fixed allocations,equity,0.3570063432720135
2024-12-06,HMM fixed allocations,equity,0.3568387199763038
2024-12-09,HMM fixed allocations,equity,0.3557957445946765
2024-12-10,HMM fixed allocations,equity,0.35508937830168613
2024-12-11,HMM fixed allocations,equity,0.35477872012545
2024-12-12,HMM fixed allocations,equity,0.35317810439622926
2024-12-13,HMM fixed allocations,equity,0.35665595039333614
2024-12-16,HMM fixed allocations,equity,0.35594253875097687
2024-12-17,HMM fixed allocations,equity,0.35346210715878124
2024-12-18,HMM fixed allocations,equity,0.35171289496139646
2024-12-19,HMM fixed allocations,equity,0.35035721711926954
2024-12-20,HMM fixed allocations,equity,0.3476304938213474
2024-12-23,HMM fixed allocations,equity,0.348157199017652
2024-12-24,HMM fixed allocations,equity,0.34838599658409114
2024-12-26,HMM fixed allocations,equity,0.34807715682366397
2024-12-27,HMM fixed allocations,equity,0.3483388251626316
2024-12-30,HMM fixed allocations,equity,0.35
2024-12-31,HMM fixed allocations,equity,0.3493575000824058
2025-01-01,HMM fixed allocations,equity,0.34987418988412194
2025-01-02,HMM fixed allocations,equity,0.3537067582758883
2025-01-03,HMM fixed allocations,equity,0.35119768274417273
2025-01-06,HMM fixed allocations,equity,0.3482345887941566
2025-01-07,HMM fixed allocations,equity,0.3488546324064963
2025-01-08,HMM fixed allocations,equity,0.3481051062469915
2025-01-09,HMM fixed allocations,equity,0.3460943897377376
2025-01-10,HMM fixed allocations,equity,0.34432671524024
2025-01-13,HMM fixed allocations,equity,0.3404707008778532
2025-01-14,HMM fixed allocations,equity,0.34168178915264186
2025-01-15,HMM fixed allocations,equity,0.3416901752579401
2025-01-16,HMM fixed allocations,equity,0.3421199574941059
2025-01-17,HMM fixed allocations,equity,0.34095744040310105
2025-01-20,HMM fixed allocations,equity,0.34243673034294686
2025-01-21,HMM fixed allocations,equity,0.3387654378404328
2025-01-22,HMM fixed allocations,equity,0.33897956418919384
2025-01-23,HMM fixed allocations,equity,0.33976210993801337
2025-01-24,HMM fixed allocations,equity,0.33813137909390717
2025-01-27,HMM fixed allocations,equity,0.3356983544653061
2025-01-28,HMM fixed allocations,equity,0.35
2025-01-29,HMM fixed allocations,equity,0.3515978739149173
2025-01-30,HMM fixed allocations,equity,0.3520896893361478
2025-01-31,HMM fixed allocations,equity,0.3524810394120823
2025-02-01,HMM fixed allocations,equity,0.3524274329018109
2025-02-03,HMM fixed allocations,equity,0.3501904577535184
2025-02-04,HMM fixed allocations,equity,0.35317921268872865
2025-02-05,HMM fixed allocations,equity,0.3505006381672253
2025-02-06,HMM fixed allocations,equity,0.34981764530336706
2025-02-07,HMM fixed allocations,equity,0.34923327645586877
2025-02-10,HMM fixed allocations,equity,0.34604071460265956
2025-02-11,HMM fixed allocations,equity,0.3438335309556542
2025-02-12,HMM fixed allocations,equity,0.344336135170129
2025-02-13,HMM fixed allocations,equity,0.34360113727065655
2025-02-14,HMM fixed allocations,equity,0.3420783965277931
2025-02-17,HMM fixed allocations,equity,0.34322464931776553
2025-02-18,HMM fixed allocations,equity,0.3425929901195
2025-02-19,HMM fixed allocations,equity,0.34135800313089165
2025-02-20,HMM fixed allocations,equity,0.3415208741648611
2025-02-21,HMM fixed allocations,equity,0.34097468182716467
2025-02-24,HMM fixed allocations,equity,0.33780837910420347
2025-02-25,HMM fixed allocations,equity,0.35
2025-02-27,HMM fixed allocations,equity,0.35123367355206625
2025-02-28,HMM fixed allocations,equity,0.3476360062715452
2025-03-03,HMM fixed allocations,equity,0.34720506045203275
2025-03-04,HMM fixed allocations,equity,0.34530211919957043
2025-03-05,HMM fixed allocations,equity,0.34811478625180997
2025-03-06,HMM fixed allocations,equity,0.3507638289504433
2025-03-07,HMM fixed allocations,equity,0.3503792495739577
2025-03-10,HMM fixed allocations,equity,0.34950516804397896
2025-03-11,HMM fixed allocations,equity,0.3500169245713007
2025-03-12,HMM fixed allocations,equity,0.34939177259929227
2025-03-13,HMM fixed allocations,equity,0.34792998725035446
2025-03-17,HMM fixed allocations,equity,0.34804121203094873
2025-03-18,HMM fixed allocations,equity,0.3513066204065245
2025-03-19,HMM fixed allocations,equity,0.35100435246211137
2025-03-20,HMM fixed allocations,equity,0.3534631276880836
2025-03-21,HMM fixed allocations,equity,0.3558096042598216
2025-03-24,HMM fixed allocations,equity,0.36019704392548274
2025-03-25,HMM fixed allocations,equity,0.3599625575287035
2025-03-26,HMM fixed allocations,equity,0.3581602392272732
2025-03-27,HMM fixed allocations,equity,0.35839001742609783
2025-03-28,HMM fixed allocations,equity,0.35
2025-04-01,HMM fixed allocations,equity,0.3429914798674606
2025-04-02,HMM fixed allocations,equity,0.3452878949686517
2025-04-03,HMM fixed allocations,equity,0.34501688433983885
2025-04-04,HMM fixed allocations,equity,0.34283548087081606
2025-04-07,HMM fixed allocations,equity,0.3370562390648841
2025-04-08,HMM fixed allocations,equity,0.34101863239702684
2025-04-09,HMM fixed allocations,equity,0.33796579652327563
2025-04-11,HMM fixed allocations,equity,0.3380804798248692
2025-04-15,HMM fixed allocations,equity,0.3432750445204645
2025-04-16,HMM fixed allocations,equity,0.34217783888111025
2025-04-17,HMM fixed allocations,equity,0.3457251626395506
2025-04-21,HMM fixed allocations,equity,0.34621991080964143
2025-04-22,HMM fixed allocations,equity,0.34415546526888763
2025-04-23,HMM fixed allocations,equity,0.3490470920537783
2025-04-24,HMM fixed allocations,equity,0.3481137472481573
2025-04-25,HMM fixed allocations,equity,0.346818976299447
2025-04-28,HMM fixed allocations,equity,0.3508766050617203
2025-04-29,HMM fixed allocations,equity,0.34958960510487974
2025-04-30,HMM fixed allocations,equity,0.3504517143184753
2025-05-02,HMM fixed allocations,equity,0.35154679195870114
2025-05-05,HMM fixed allocations,equity,0.1
2025-05-06,HMM fixed allocations,equity,0.0987496654394137
2025-05-07,HMM fixed allocations,equity,0.09919215198718069
2025-05-08,HMM fixed allocations,equity,0.0988026215430808
2025-05-09,HMM fixed allocations,equity,0.09787804855910674
2025-05-12,HMM fixed allocations,equity,0.10231829282754673
2025-05-13,HMM fixed allocations,equity,0.10062437294470392
2025-05-14,HMM fixed allocations,equity,0.10113732670358075
2025-05-15,HMM fixed allocations,equity,0.10319069645286062
2025-05-16,HMM fixed allocations,equity,0.1027457529410638
2025-05-19,HMM fixed allocations,equity,0.10226253131443473
2025-05-20,HMM fixed allocations,equity,0.1013494077508362
2025-05-21,HMM fixed allocations,equity,0.10132425811930544
2025-05-22,HMM fixed allocations,equity,0.10045857435707739
2025-05-23,HMM fixed allocations,equity,0.10146671203214785
2025-05-26,HMM fixed allocations,equity,0.10190900738543739
2025-05-27,HMM fixed allocations,equity,0.10134875556146095
2025-05-28,HMM fixed allocations,equity,0.10088816367082326
2025-05-29,HMM fixed allocations,equity,0.10155114127491027
2025-05-30,HMM fixed allocations,equity,0.10088007427563278
2025-06-02,HMM fixed allocations,equity,0.10036709857376366
2025-06-03,HMM fixed allocations,equity,0.1
2025-06-04,HMM fixed allocations,equity,0.10015871003396144
2025-06-05,HMM fixed allocations,equity,0.1004802760697307
2025-06-06,HMM fixed allocations,equity,0.10158743803940791
2025-06-09,HMM fixed allocations,equity,0.1022360291186899
2025-06-10,HMM fixed allocations,equity,0.10219067451064501
2025-06-11,HMM fixed allocations,equity,0.10226965144385398
2025-06-12,HMM fixed allocations,equity,0.10110821069173194
2025-06-13,HMM fixed allocations,equity,0.09984622229045256
2025-06-16,HMM fixed allocations,equity,0.10068948666115621
2025-06-17,HMM fixed allocations,equity,0.10054648367032944
2025-06-18,HMM fixed allocations,equity,0.10031170390853052
2025-06-19,HMM fixed allocations,equity,0.10024271648886113
2025-06-20,HMM fixed allocations,equity,0.10161177883228946
2025-06-23,HMM fixed allocations,equity,0.10094096067902819
2025-06-24,HMM fixed allocations,equity,0.10183281519267391
2025-06-25,HMM fixed allocations,equity,0.10251424135998892
2025-06-26,HMM fixed allocations,equity,0.10361851680867305
2025-06-27,HMM fixed allocations,equity,0.1044450154594641
2025-06-30,HMM fixed allocations,equity,0.10373723114354466
2025-07-01,HMM fixed allocations,equity,0.10342155478542452
2025-07-02,HMM fixed allocations,equity,0.65
2025-07-03,HMM fixed allocations,equity,0.6497289852430088
2025-07-04,HMM fixed allocations,equity,0.6504197001095001
2025-07-07,HMM fixed allocations,equity,0.6510014478092159
2025-07-08,HMM fixed allocations,equity,0.651145430668207
2025-07-09,HMM fixed allocations,equity,0.6519379063426324
2025-07-10,HMM fixed allocations,equity,0.6497620381741608
2025-07-11,HMM fixed allocations,equity,0.6472003797809025
2025-07-14,HMM fixed allocations,equity,0.6454142759815306
2025-07-15,HMM fixed allocations,equity,0.6467833388574177
2025-07-16,HMM fixed allocations,equity,0.6474429591060472
2025-07-17,HMM fixed allocations,equity,0.6468362943968768
2025-07-18,HMM fixed allocations,equity,0.6446119334111465
2025-07-21,HMM fixed allocations,equity,0.6450902742398514
2025-07-22,HMM fixed allocations,equity,0.6437935206484972
2025-07-23,HMM fixed allocations,equity,0.6436851631111733
2025-07-24,HMM fixed allocations,equity,0.6445559041996921
2025-07-25,HMM fixed allocations,equity,0.6428073129530315
2025-07-28,HMM fixed allocations,equity,0.6414720457969846
2025-07-29,HMM fixed allocations,equity,0.6429666502129014
2025-07-30,HMM fixed allocations,equity,0.6425086855715904
2025-07-31,HMM fixed allocations,equity,0.65
2025-08-01,HMM fixed allocations,equity,0.6485230068161892
2025-08-04,HMM fixed allocations,equity,0.6479558482034404
2025-08-05,HMM fixed allocations,equity,0.646679926099538
2025-08-06,HMM fixed allocations,equity,0.6462488031876821
2025-08-07,HMM fixed allocations,equity,0.6456662300825418
2025-08-08,HMM fixed allocations,equity,0.6428249572020118
2025-08-11,HMM fixed allocations,equity,0.6466807388643994
2025-08-12,HMM fixed allocations,equity,0.6461648658561591
2025-08-13,HMM fixed allocations,equity,0.6470622772303144
2025-08-14,HMM fixed allocations,equity,0.647250969790092
2025-08-18,HMM fixed allocations,equity,0.650128104397445
2025-08-19,HMM fixed allocations,equity,0.651766701699752
2025-08-20,HMM fixed allocations,equity,0.6527621721333178
2025-08-21,HMM fixed allocations,equity,0.6523222502966926
2025-08-22,HMM fixed allocations,equity,0.6502693476335888
2025-08-25,HMM fixed allocations,equity,0.6497783847399178
2025-08-26,HMM fixed allocations,equity,0.6469136740476092
2025-08-28,HMM fixed allocations,equity,0.6440238007005508
2025-08-29,HMM fixed allocations,equity,0.6415904558718584
2025-09-01,HMM fixed allocations,equity,0.6414739945178937
2025-09-02,HMM fixed allocations,equity,0.65
2025-09-03,HMM fixed allocations,equity,0.6493516699952682
2025-09-04,HMM fixed allocations,equity,0.6491111730033392
2025-09-05,HMM fixed allocations,equity,0.6484458159252474
2025-09-08,HMM fixed allocations,equity,0.6467747327652537
2025-09-09,HMM fixed allocations,equity,0.645904828706119
2025-09-10,HMM fixed allocations,equity,0.647258569175816
2025-09-11,HMM fixed allocations,equity,0.6479648109605065
2025-09-12,HMM fixed allocations,equity,0.6480150430470285
2025-09-15,HMM fixed allocations,equity,0.6481057121749071
2025-09-16,HMM fixed allocations,equity,0.6476793516093076
2025-09-17,HMM fixed allocations,equity,0.6499827476570831
2025-09-18,HMM fixed allocations,equity,0.6503103851726457
2025-09-19,HMM fixed allocations,equity,0.6498957560748643
2025-09-22,HMM fixed allocations,equity,0.6460860213134482
2025-09-23,HMM fixed allocations,equity,0.6429203124595184
2025-09-24,HMM fixed allocations,equity,0.6425946659856479
2025-09-25,HMM fixed allocations,equity,0.6413690760756985
2025-09-26,HMM fixed allocations,equity,0.6394774729527677
2025-09-29,HMM fixed allocations,equity,0.6368686297745159
2025-09-30,HMM fixed allocations,equity,0.6364277592004536
2025-10-01,HMM fixed allocations,equity,0.65
2025-10-03,HMM fixed allocations,equity,0.6512760114555215
2025-10-06,HMM fixed allocations,equity,0.650093654453826
2025-10-07,HMM fixed allocations,equity,0.6497908023259092
2025-10-08,HMM fixed allocations,equity,0.6465635405235624
2025-10-09,HMM fixed allocations,equity,0.6480849391557632
2025-10-10,HMM fixed allocations,equity,0.6500641864721128
2025-10-13,HMM fixed allocations,equity,0.6469609001944038
2025-10-14,HMM fixed allocations,equity,0.6430619746569513
2025-10-15,HMM fixed allocations,equity,0.6444230586147403
2025-10-16,HMM fixed allocations,equity,0.6466725439703839
2025-10-17,HMM fixed allocations,equity,0.6442996579060839
2025-10-20,HMM fixed allocations,equity,0.6492538588036145
2025-10-21,HMM fixed allocations,equity,0.6487767187751265
2025-10-23,HMM fixed allocations,equity,0.6540988735396025
2025-10-24,HMM fixed allocations,equity,0.6532557370548516
2025-10-27,HMM fixed allocations,equity,0.6567712501171307
2025-10-28,HMM fixed allocations,equity,0.6608336480603291
2025-10-29,HMM fixed allocations,equity,0.6577800634804445
2025-10-30,HMM fixed allocations,equity,0.656604099928924
2025-10-31,HMM fixed allocations,equity,0.6547967890438703
2025-11-03,HMM fixed allocations,equity,0.65
2025-11-04,HMM fixed allocations,equity,0.6488553199106376
2025-11-06,HMM fixed allocations,equity,0.6477187091811378
2025-11-07,HMM fixed allocations,equity,0.6477324894797192
2025-11-10,HMM fixed allocations,equity,0.6461805543124899
2025-11-11,HMM fixed allocations,equity,0.6452088697057331
2025-11-12,HMM fixed allocations,equity,0.6475823200626304
2025-11-13,HMM fixed allocations,equity,0.6441887993725837
2025-11-14,HMM fixed allocations,equity,0.6464487416346955
2025-11-17,HMM fixed allocations,equity,0.6497551715575449
2025-11-18,HMM fixed allocations,equity,0.6501760536041113
2025-11-19,HMM fixed allocations,equity,0.6497242882993189
2025-11-20,HMM fixed allocations,equity,0.6518114383274188
2025-11-21,HMM fixed allocations,equity,0.6501550032730651
2025-11-24,HMM fixed allocations,equity,0.6489096447234031
2025-11-25,HMM fixed allocations,equity,0.6466735764944193
2025-11-26,HMM fixed allocations,equity,0.6485641452046249
2025-11-27,HMM fixed allocations,equity,0.6487423025672536
2025-11-28,HMM fixed allocations,equity,0.6479845633097159
2025-12-01,HMM fixed allocations,equity,0.6450905574269653
2025-12-02,HMM fixed allocations,equity,0.6452096026349147
2025-12-03,HMM fixed allocations,equity,0.65
2025-12-04,HMM fixed allocations,equity,0.6511380641492376
2025-12-05,HMM fixed allocations,equity,0.6512827479509619
2025-12-08,HMM fixed allocations,equity,0.6493612455196477
2025-12-09,HMM fixed allocations,equity,0.6489953683634339
2025-12-10,HMM fixed allocations,equity,0.6483353065312731
2025-12-11,HMM fixed allocations,equity,0.6484517345049324
2025-12-12,HMM fixed allocations,equity,0.6467726483502181
2025-12-15,HMM fixed allocations,equity,0.6449893250912764
2025-12-16,HMM fixed allocations,equity,0.6451865686290756
2025-12-17,HMM fixed allocations,equity,0.6442989546105741
2025-12-18,HMM fixed allocations,equity,0.6444051261675668
2025-12-19,HMM fixed allocations,equity,0.6458114282429943
2025-12-22,HMM fixed allocations,equity,0.6457336541854584
2025-12-23,HMM fixed allocations,equity,0.6437365825182275
2025-12-24,HMM fixed allocations,equity,0.643298487749973
2025-12-26,HMM fixed allocations,equity,0.6411153119000876
2025-12-29,HMM fixed allocations,equity,0.6417487265003499
2025-12-30,HMM fixed allocations,equity,0.643944367931893
2025-12-31,HMM fixed allocations,equity,0.6468953606139728
2026-01-01,HMM fixed allocations,equity,0.646550068076233
2026-01-02,HMM fixed allocations,equity,0.65
2026-01-05,HMM fixed allocations,equity,0.648046059999867
2026-01-06,HMM fixed allocations,equity,0.6471677327236651
2026-01-07,HMM fixed allocations,equity,0.6471022435111998
2026-01-08,HMM fixed allocations,equity,0.6455041643437958
2026-01-09,HMM fixed allocations,equity,0.6422447820052635
2026-01-12,HMM fixed allocations,equity,0.6395599445984627
2026-01-13,HMM fixed allocations,equity,0.6394889770467254
2026-01-14,HMM fixed allocations,equity,0.6370063661669221
2026-01-15,HMM fixed allocations,equity,0.6370063661669221
2026-01-16,HMM fixed allocations,equity,0.6375286747453861
2026-01-19,HMM fixed allocations,equity,0.6327605670469519
2026-01-20,HMM fixed allocations,equity,0.6241562392637819
2026-01-21,HMM fixed allocations,equity,0.6134252992808397
2026-01-22,HMM fixed allocations,equity,0.6263939296197363
2026-01-23,HMM fixed allocations,equity,0.6206960210353851
2026-01-27,HMM fixed allocations,equity,0.6174306436614833
2026-01-28,HMM fixed allocations,equity,0.6142454405472727
2026-01-29,HMM fixed allocations,equity,0.6036251235454327
2026-01-30,HMM fixed allocations,equity,0.6191503712180653
2026-02-02,HMM fixed allocations,equity,0.6309719020976723
2026-02-03,HMM fixed allocations,equity,0.1
2026-02-04,HMM fixed allocations,equity,0.09912456422848058
2026-02-05,HMM fixed allocations,equity,0.09969805081196517
2026-02-06,HMM fixed allocations,equity,0.09991927665200925
2026-02-09,HMM fixed allocations,equity,0.0998240050354998
2026-02-10,HMM fixed allocations,equity,0.09997344872487272
2026-02-11,HMM fixed allocations,equity,0.09995341105545323
2026-02-12,HMM fixed allocations,equity,0.09948674137562466
2026-02-13,HMM fixed allocations,equity,0.09888792419038943
2026-02-16,HMM fixed allocations,equity,0.09943337386337965
2026-02-17,HMM fixed allocations,equity,0.10014124967004931
2026-02-18,HMM fixed allocations,equity,0.10045515998407724
2026-02-19,HMM fixed allocations,equity,0.09859569002722811
2026-02-20,HMM fixed allocations,equity,0.09889744376191632
2026-02-23,HMM fixed allocations,equity,0.0988119419448645
2026-02-24,HMM fixed allocations,equity,0.09753003747129395
2026-02-25,HMM fixed allocations,equity,0.09762236161259633
2026-02-26,HMM fixed allocations,equity,0.09795082714447728
2026-02-27,HMM fixed allocations,equity,0.09659129228614415
2026-03-02,HMM fixed allocations,equity,0.0940095606050415
2026-03-04,HMM fixed allocations,equity,0.09364118106647298
2026-03-05,HMM fixed allocations,equity,0.1
2026-03-06,HMM fixed allocations,equity,0.09917206072266
2026-03-09,HMM fixed allocations,equity,0.09750867169731559
2026-03-10,HMM fixed allocations,equity,0.09817313650208648
2026-03-11,HMM fixed allocations,equity,0.09661752631046534
2026-03-12,HMM fixed allocations,equity,0.09584572313965628
2026-03-13,HMM fixed allocations,equity,0.09450760325187421
2026-03-16,HMM fixed allocations,equity,0.0961426106466551
2026-03-17,HMM fixed allocations,equity,0.09655871713060048
2026-03-18,HMM fixed allocations,equity,0.09735498759153956
2026-03-19,HMM fixed allocations,equity,0.09593824761543476
2026-03-20,HMM fixed allocations,equity,0.09642100254101614
2026-03-23,HMM fixed allocations,equity,0.09649038592395848
2026-03-24,HMM fixed allocations,equity,0.09692495747145502
2026-03-25,HMM fixed allocations,equity,0.09754826300614604
2026-03-27,HMM fixed allocations,equity,0.09610355189814332
2026-03-30,HMM fixed allocations,equity,0.09343049965674022
2026-04-01,HMM fixed allocations,equity,0.09426616337372237
2026-04-02,HMM fixed allocations,equity,0.09501196577029385
2026-04-06,HMM fixed allocations,equity,0.09547757952293158
2026-04-07,HMM fixed allocations,equity,0.09629241059880816
2026-04-08,HMM fixed allocations,equity,0.1
2026-04-09,HMM fixed allocations,equity,0.09944898085700295
2026-04-10,HMM fixed allocations,equity,0.10041697864132478
2026-04-13,HMM fixed allocations,equity,0.09957022660483397
2026-04-15,HMM fixed allocations,equity,0.10071337260691053
2026-04-16,HMM fixed allocations,equity,0.10045129172725195
2026-04-17,HMM fixed allocations,equity,0.10123336018304484
2026-04-20,HMM fixed allocations,equity,0.10122747351184816
2026-04-21,HMM fixed allocations,equity,0.10196357975584287
2026-04-22,HMM fixed allocations,equity,0.10127938314234435
2026-04-23,HMM fixed allocations,equity,0.1007331227775939
2026-04-24,HMM fixed allocations,equity,0.09973533939630537
2026-04-27,HMM fixed allocations,equity,0.10039134179280668
2026-04-28,HMM fixed allocations,equity,0.10040730223392728
2026-04-29,HMM fixed allocations,equity,0.10136211697962398
2026-04-30,HMM fixed allocations,equity,0.1002328229829782
2026-05-01,HMM fixed allocations,equity,0.1002328229829782
2026-05-04,HMM fixed allocations,equity,0.10094623976143666
2026-05-05,HMM fixed allocations,equity,0.10067369928354006
2026-05-06,HMM fixed allocations,equity,0.1013397059408172
2026-05-07,HMM fixed allocations,equity,0.10121321293876011
2026-05-08,HMM fixed allocations,equity,0.65
2026-05-11,HMM fixed allocations,equity,0.647712831899936
2026-05-12,HMM fixed allocations,equity,0.6420231906012169
2026-05-13,HMM fixed allocations,equity,0.634915463911846
2026-05-14,HMM fixed allocations,equity,0.6375963993223314
2026-05-15,HMM fixed allocations,equity,0.6395906002654007
2026-05-18,HMM fixed allocations,equity,0.6393533836881797
2026-05-19,HMM fixed allocations,equity,0.6380714418349551
2026-05-20,HMM fixed allocations,equity,0.6389258878745292
2026-05-21,HMM fixed allocations,equity,0.6383258675200083
2026-05-22,HMM fixed allocations,equity,0.6392025719357763
2026-05-25,HMM fixed allocations,equity,0.6422053566223593
2026-05-26,HMM fixed allocations,equity,0.6420304187365966
2026-05-27,HMM fixed allocations,equity,0.6425259701039544
2026-05-28,HMM fixed allocations,equity,0.6425259701039544
2026-05-29,HMM fixed allocations,equity,0.6394443656173912
2026-06-01,HMM fixed allocations,equity,0.6390300867482623
2026-06-02,HMM fixed allocations,equity,0.638792923602648
2026-06-03,HMM fixed allocations,equity,0.6390991843496433
2026-06-04,HMM fixed allocations,equity,0.6383113428224844
2026-06-05,HMM fixed allocations,equity,0.6385691994583136
2026-06-08,HMM fixed allocations,equity,0.1
2026-06-09,HMM fixed allocations,equity,0.1001651891682923
2026-06-10,HMM fixed allocations,equity,0.10109268771218129
2026-06-11,HMM fixed allocations,equity,0.1013443822154235
2026-06-12,HMM fixed allocations,equity,0.1024950751373283
2026-06-15,HMM fixed allocations,equity,0.10284825427550015
2026-06-16,HMM fixed allocations,equity,0.1033630331379843
2026-06-17,HMM fixed allocations,equity,0.10383394792175991
2026-06-18,HMM fixed allocations,equity,0.10456216102471963
2026-06-19,HMM fixed allocations,equity,0.10455026967598245
2026-06-22,HMM fixed allocations,equity,0.1045620816104606
2026-06-23,HMM fixed allocations,equity,0.1040382357399942
2026-06-24,HMM fixed allocations,equity,0.10515463961211122
2026-06-25,HMM fixed allocations,equity,0.10596287969753779
2026-06-26,HMM fixed allocations,equity,0.10596287969753779
2026-06-29,HMM fixed allocations,equity,0.10514923980599304
2026-06-30,HMM fixed allocations,equity,0.10495129789130485
2026-07-01,HMM fixed allocations,equity,0.10563467993605083
2026-07-02,HMM fixed allocations,equity,0.1057234348477414
2026-07-03,HMM fixed allocations,equity,0.10542083043095002
2026-07-06,HMM fixed allocations,equity,0.10624692192674025
2026-07-07,HMM fixed allocations,equity,0.35
2026-07-08,HMM fixed allocations,equity,0.3465777188386142
2026-07-09,HMM fixed allocations,equity,0.3460521747153194
2026-07-10,HMM fixed allocations,equity,0.3485958023761938
2026-07-13,HMM fixed allocations,equity,0.34969230370927296
2026-07-14,HMM fixed allocations,equity,0.3490591315234662
2026-07-15,HMM fixed allocations,equity,0.34894286325510504
2026-07-16,HMM fixed allocations,equity,0.3488172780103405
2026-07-17,HMM fixed allocations,equity,0.35188506376366296
