date,Strategy,turnover
2013-05-28,HMM fixed allocations,0.01194216744955559
2013-05-29,HMM fixed allocations,0.0
2013-05-30,HMM fixed allocations,0.0
2013-05-31,HMM fixed allocations,0.0
2013-06-03,HMM fixed allocations,0.0
2013-06-04,HMM fixed allocations,0.0
2013-06-05,HMM fixed allocations,0.0
2013-06-06,HMM fixed allocations,0.0
2013-06-07,HMM fixed allocations,0.0
2013-06-10,HMM fixed allocations,0.0
2013-06-11,HMM fixed allocations,0.0
2013-06-12,HMM fixed allocations,0.0
2013-06-13,HMM fixed allocations,0.0
2013-06-14,HMM fixed allocations,0.0
2013-06-17,HMM fixed allocations,0.0
2013-06-18,HMM fixed allocations,0.0
2013-06-19,HMM fixed allocations,0.0
2013-06-20,HMM fixed allocations,0.0
2013-06-21,HMM fixed allocations,0.0
2013-06-24,HMM fixed allocations,0.0
2013-06-25,HMM fixed allocations,0.0
2013-06-26,HMM fixed allocations,0.019210032172717967
2013-06-27,HMM fixed allocations,0.0
2013-06-28,HMM fixed allocations,0.0
2013-07-01,HMM fixed allocations,0.0
2013-07-02,HMM fixed allocations,0.0
2013-07-03,HMM fixed allocations,0.0
2013-07-04,HMM fixed allocations,0.0
2013-07-05,HMM fixed allocations,0.0
2013-07-08,HMM fixed allocations,0.0
2013-07-09,HMM fixed allocations,0.0
2013-07-10,HMM fixed allocations,0.0
2013-07-11,HMM fixed allocations,0.0
2013-07-12,HMM fixed allocations,0.0
2013-07-15,HMM fixed allocations,0.0
2013-07-16,HMM fixed allocations,0.0
2013-07-17,HMM fixed allocations,0.0
2013-07-18,HMM fixed allocations,0.0
2013-07-19,HMM fixed allocations,0.0
2013-07-22,HMM fixed allocations,0.0
2013-07-23,HMM fixed allocations,0.0
2013-07-24,HMM fixed allocations,0.0
2013-07-25,HMM fixed allocations,0.010101723727796136
2013-07-26,HMM fixed allocations,0.0
2013-07-29,HMM fixed allocations,0.0
2013-07-30,HMM fixed allocations,0.0
2013-07-31,HMM fixed allocations,0.0
2013-08-01,HMM fixed allocations,0.0
2013-08-02,HMM fixed allocations,0.0
2013-08-05,HMM fixed allocations,0.0
2013-08-06,HMM fixed allocations,0.0
2013-08-07,HMM fixed allocations,0.0
2013-08-08,HMM fixed allocations,0.0
2013-08-12,HMM fixed allocations,0.0
2013-08-13,HMM fixed allocations,0.0
2013-08-14,HMM fixed allocations,0.0
2013-08-16,HMM fixed allocations,0.0
2013-08-19,HMM fixed allocations,0.0
2013-08-20,HMM fixed allocations,0.0
2013-08-21,HMM fixed allocations,0.0
2013-08-22,HMM fixed allocations,0.0
2013-08-23,HMM fixed allocations,0.0
2013-08-26,HMM fixed allocations,0.0
2013-08-27,HMM fixed allocations,0.2533713397677244
2013-08-28,HMM fixed allocations,0.0
2013-08-29,HMM fixed allocations,0.0
2013-08-30,HMM fixed allocations,0.0
2013-09-02,HMM fixed allocations,0.0
2013-09-03,HMM fixed allocations,0.0
2013-09-04,HMM fixed allocations,0.0
2013-09-05,HMM fixed allocations,0.0
2013-09-06,HMM fixed allocations,0.0
2013-09-10,HMM fixed allocations,0.0
2013-09-11,HMM fixed allocations,0.0
2013-09-12,HMM fixed allocations,0.0
2013-09-13,HMM fixed allocations,0.0
2013-09-16,HMM fixed allocations,0.0
2013-09-17,HMM fixed allocations,0.0
2013-09-18,HMM fixed allocations,0.0
2013-09-19,HMM fixed allocations,0.0
2013-09-20,HMM fixed allocations,0.0
2013-09-23,HMM fixed allocations,0.0
2013-09-24,HMM fixed allocations,0.0
2013-09-25,HMM fixed allocations,0.0
2013-09-26,HMM fixed allocations,0.01723704254793039
2013-09-27,HMM fixed allocations,0.0
2013-09-30,HMM fixed allocations,0.0
2013-10-01,HMM fixed allocations,0.0
2013-10-03,HMM fixed allocations,0.0
2013-10-04,HMM fixed allocations,0.0
2013-10-07,HMM fixed allocations,0.0
2013-10-08,HMM fixed allocations,0.0
2013-10-09,HMM fixed allocations,0.0
2013-10-10,HMM fixed allocations,0.0
2013-10-11,HMM fixed allocations,0.0
2013-10-14,HMM fixed allocations,0.0
2013-10-15,HMM fixed allocations,0.0
2013-10-17,HMM fixed allocations,0.0
2013-10-18,HMM fixed allocations,0.0
2013-10-21,HMM fixed allocations,0.0
2013-10-22,HMM fixed allocations,0.0
2013-10-23,HMM fixed allocations,0.0
2013-10-24,HMM fixed allocations,0.0
2013-10-25,HMM fixed allocations,0.0
2013-10-28,HMM fixed allocations,0.0
2013-10-29,HMM fixed allocations,0.010813124948084028
2013-10-30,HMM fixed allocations,0.0
2013-10-31,HMM fixed allocations,0.0
2013-11-01,HMM fixed allocations,0.0
2013-11-05,HMM fixed allocations,0.0
2013-11-06,HMM fixed allocations,0.0
2013-11-07,HMM fixed allocations,0.0
2013-11-08,HMM fixed allocations,0.0
2013-11-11,HMM fixed allocations,0.0
2013-11-12,HMM fixed allocations,0.0
2013-11-13,HMM fixed allocations,0.0
2013-11-14,HMM fixed allocations,0.0
2013-11-18,HMM fixed allocations,0.0
2013-11-19,HMM fixed allocations,0.0
2013-11-20,HMM fixed allocations,0.0
2013-11-21,HMM fixed allocations,0.0
2013-11-22,HMM fixed allocations,0.0
2013-11-25,HMM fixed allocations,0.0
2013-11-26,HMM fixed allocations,0.0
2013-11-27,HMM fixed allocations,0.0
2013-11-28,HMM fixed allocations,0.0
2013-11-29,HMM fixed allocations,0.5508492101903459
2013-12-02,HMM fixed allocations,0.0
2013-12-03,HMM fixed allocations,0.0
2013-12-04,HMM fixed allocations,0.0
2013-12-05,HMM fixed allocations,0.0
2013-12-06,HMM fixed allocations,0.0
2013-12-09,HMM fixed allocations,0.0
2013-12-10,HMM fixed allocations,0.0
2013-12-11,HMM fixed allocations,0.0
2013-12-12,HMM fixed allocations,0.0
2013-12-13,HMM fixed allocations,0.0
2013-12-16,HMM fixed allocations,0.0
2013-12-17,HMM fixed allocations,0.0
2013-12-18,HMM fixed allocations,0.0
2013-12-19,HMM fixed allocations,0.0
2013-12-20,HMM fixed allocations,0.0
2013-12-23,HMM fixed allocations,0.0
2013-12-24,HMM fixed allocations,0.0
2013-12-26,HMM fixed allocations,0.0
2013-12-27,HMM fixed allocations,0.0
2013-12-30,HMM fixed allocations,0.0
2013-12-31,HMM fixed allocations,0.011626887718614837
2014-01-01,HMM fixed allocations,0.0
2014-01-02,HMM fixed allocations,0.0
2014-01-03,HMM fixed allocations,0.0
2014-01-06,HMM fixed allocations,0.0
2014-01-07,HMM fixed allocations,0.0
2014-01-08,HMM fixed allocations,0.0
2014-01-09,HMM fixed allocations,0.0
2014-01-10,HMM fixed allocations,0.0
2014-01-13,HMM fixed allocations,0.0
2014-01-14,HMM fixed allocations,0.0
2014-01-15,HMM fixed allocations,0.0
2014-01-16,HMM fixed allocations,0.0
2014-01-17,HMM fixed allocations,0.0
2014-01-20,HMM fixed allocations,0.0
2014-01-21,HMM fixed allocations,0.0
2014-01-22,HMM fixed allocations,0.0
2014-01-23,HMM fixed allocations,0.0
2014-01-24,HMM fixed allocations,0.0
2014-01-27,HMM fixed allocations,0.0
2014-01-28,HMM fixed allocations,0.0
2014-01-29,HMM fixed allocations,0.011387160623191922
2014-01-30,HMM fixed allocations,0.0
2014-01-31,HMM fixed allocations,0.0
2014-02-03,HMM fixed allocations,0.0
2014-02-04,HMM fixed allocations,0.0
2014-02-05,HMM fixed allocations,0.0
2014-02-06,HMM fixed allocations,0.0
2014-02-07,HMM fixed allocations,0.0
2014-02-10,HMM fixed allocations,0.0
2014-02-11,HMM fixed allocations,0.0
2014-02-12,HMM fixed allocations,0.0
2014-02-13,HMM fixed allocations,0.0
2014-02-14,HMM fixed allocations,0.0
2014-02-17,HMM fixed allocations,0.0
2014-02-18,HMM fixed allocations,0.0
2014-02-19,HMM fixed allocations,0.0
2014-02-20,HMM fixed allocations,0.0
2014-02-21,HMM fixed allocations,0.0
2014-02-24,HMM fixed allocations,0.0
2014-02-25,HMM fixed allocations,0.0
2014-02-26,HMM fixed allocations,0.0
2014-02-28,HMM fixed allocations,0.0031572917863284533
2014-03-03,HMM fixed allocations,0.0
2014-03-04,HMM fixed allocations,0.0
2014-03-05,HMM fixed allocations,0.0
2014-03-06,HMM fixed allocations,0.0
2014-03-07,HMM fixed allocations,0.0
2014-03-10,HMM fixed allocations,0.0
2014-03-11,HMM fixed allocations,0.0
2014-03-12,HMM fixed allocations,0.0
2014-03-13,HMM fixed allocations,0.0
2014-03-14,HMM fixed allocations,0.0
2014-03-18,HMM fixed allocations,0.0
2014-03-19,HMM fixed allocations,0.0
2014-03-20,HMM fixed allocations,0.0
2014-03-21,HMM fixed allocations,0.0
2014-03-24,HMM fixed allocations,0.0
2014-03-25,HMM fixed allocations,0.0
2014-03-26,HMM fixed allocations,0.0
2014-03-27,HMM fixed allocations,0.0
2014-03-28,HMM fixed allocations,0.0
2014-03-31,HMM fixed allocations,0.0
2014-04-01,HMM fixed allocations,0.022668738017929027
2014-04-02,HMM fixed allocations,0.0
2014-04-03,HMM fixed allocations,0.0
2014-04-04,HMM fixed allocations,0.0
2014-04-07,HMM fixed allocations,0.0
2014-04-09,HMM fixed allocations,0.0
2014-04-10,HMM fixed allocations,0.0
2014-04-11,HMM fixed allocations,0.0
2014-04-15,HMM fixed allocations,0.0
2014-04-16,HMM fixed allocations,0.0
2014-04-17,HMM fixed allocations,0.0
2014-04-21,HMM fixed allocations,0.0
2014-04-22,HMM fixed allocations,0.0
2014-04-23,HMM fixed allocations,0.0
2014-04-25,HMM fixed allocations,0.0
2014-04-28,HMM fixed allocations,0.0
2014-04-29,HMM fixed allocations,0.0
2014-04-30,HMM fixed allocations,0.0
2014-05-02,HMM fixed allocations,0.0
2014-05-05,HMM fixed allocations,0.0
2014-05-06,HMM fixed allocations,0.0
2014-05-07,HMM fixed allocations,0.008684651147472036
2014-05-08,HMM fixed allocations,0.0
2014-05-09,HMM fixed allocations,0.0
2014-05-12,HMM fixed allocations,0.0
2014-05-13,HMM fixed allocations,0.0
2014-05-14,HMM fixed allocations,0.0
2014-05-15,HMM fixed allocations,0.0
2014-05-16,HMM fixed allocations,0.0
2014-05-19,HMM fixed allocations,0.0
2014-05-20,HMM fixed allocations,0.0
2014-05-21,HMM fixed allocations,0.0
2014-05-22,HMM fixed allocations,0.0
2014-05-23,HMM fixed allocations,0.0
2014-05-26,HMM fixed allocations,0.0
2014-05-27,HMM fixed allocations,0.0
2014-05-28,HMM fixed allocations,0.0
2014-05-29,HMM fixed allocations,0.0
2014-05-30,HMM fixed allocations,0.0
2014-06-02,HMM fixed allocations,0.0
2014-06-03,HMM fixed allocations,0.0
2014-06-04,HMM fixed allocations,0.0
2014-06-05,HMM fixed allocations,0.5905218863218593
2014-06-06,HMM fixed allocations,0.0
2014-06-09,HMM fixed allocations,0.0
2014-06-10,HMM fixed allocations,0.0
2014-06-11,HMM fixed allocations,0.0
2014-06-12,HMM fixed allocations,0.0
2014-06-13,HMM fixed allocations,0.0
2014-06-16,HMM fixed allocations,0.0
2014-06-17,HMM fixed allocations,0.0
2014-06-18,HMM fixed allocations,0.0
2014-06-19,HMM fixed allocations,0.0
2014-06-20,HMM fixed allocations,0.0
2014-06-23,HMM fixed allocations,0.0
2014-06-24,HMM fixed allocations,0.0
2014-06-25,HMM fixed allocations,0.0
2014-06-26,HMM fixed allocations,0.0
2014-06-27,HMM fixed allocations,0.0
2014-06-30,HMM fixed allocations,0.0
2014-07-01,HMM fixed allocations,0.0
2014-07-02,HMM fixed allocations,0.0
2014-07-03,HMM fixed allocations,0.0
2014-07-04,HMM fixed allocations,0.5483085612096041
2014-07-07,HMM fixed allocations,0.0
2014-07-08,HMM fixed allocations,0.0
2014-07-09,HMM fixed allocations,0.0
2014-07-10,HMM fixed allocations,0.0
2014-07-11,HMM fixed allocations,0.0
2014-07-14,HMM fixed allocations,0.0
2014-07-15,HMM fixed allocations,0.0
2014-07-16,HMM fixed allocations,0.0
2014-07-17,HMM fixed allocations,0.0
2014-07-18,HMM fixed allocations,0.0
2014-07-21,HMM fixed allocations,0.0
2014-07-22,HMM fixed allocations,0.0
2014-07-23,HMM fixed allocations,0.0
2014-07-24,HMM fixed allocations,0.0
2014-07-25,HMM fixed allocations,0.0
2014-07-28,HMM fixed allocations,0.0
2014-07-30,HMM fixed allocations,0.0
2014-07-31,HMM fixed allocations,0.0
2014-08-01,HMM fixed allocations,0.0
2014-08-04,HMM fixed allocations,0.0
2014-08-05,HMM fixed allocations,0.00088387272497846
2014-08-06,HMM fixed allocations,0.0
2014-08-07,HMM fixed allocations,0.0
2014-08-08,HMM fixed allocations,0.0
2014-08-11,HMM fixed allocations,0.0
2014-08-12,HMM fixed allocations,0.0
2014-08-13,HMM fixed allocations,0.0
2014-08-14,HMM fixed allocations,0.0
2014-08-18,HMM fixed allocations,0.0
2014-08-19,HMM fixed allocations,0.0
2014-08-20,HMM fixed allocations,0.0
2014-08-21,HMM fixed allocations,0.0
2014-08-22,HMM fixed allocations,0.0
2014-08-25,HMM fixed allocations,0.0
2014-08-26,HMM fixed allocations,0.0
2014-08-27,HMM fixed allocations,0.0
2014-08-28,HMM fixed allocations,0.0
2014-09-01,HMM fixed allocations,0.0
2014-09-02,HMM fixed allocations,0.0
2014-09-03,HMM fixed allocations,0.0
2014-09-04,HMM fixed allocations,0.0
2014-09-05,HMM fixed allocations,0.3120516759579245
2014-09-08,HMM fixed allocations,0.0
2014-09-09,HMM fixed allocations,0.0
2014-09-10,HMM fixed allocations,0.0
2014-09-11,HMM fixed allocations,0.0
2014-09-12,HMM fixed allocations,0.0
2014-09-15,HMM fixed allocations,0.0
2014-09-16,HMM fixed allocations,0.0
2014-09-17,HMM fixed allocations,0.0
2014-09-18,HMM fixed allocations,0.0
2014-09-19,HMM fixed allocations,0.0
2014-09-22,HMM fixed allocations,0.0
2014-09-23,HMM fixed allocations,0.0
2014-09-24,HMM fixed allocations,0.0
2014-09-25,HMM fixed allocations,0.0
2014-09-26,HMM fixed allocations,0.0
2014-09-29,HMM fixed allocations,0.0
2014-09-30,HMM fixed allocations,0.0
2014-10-01,HMM fixed allocations,0.0
2014-10-07,HMM fixed allocations,0.0
2014-10-08,HMM fixed allocations,0.0
2014-10-09,HMM fixed allocations,0.2474263385542787
2014-10-10,HMM fixed allocations,0.0
2014-10-13,HMM fixed allocations,0.0
2014-10-14,HMM fixed allocations,0.0
2014-10-15,HMM fixed allocations,0.0
2014-10-16,HMM fixed allocations,0.0
2014-10-17,HMM fixed allocations,0.0
2014-10-20,HMM fixed allocations,0.0
2014-10-21,HMM fixed allocations,0.0
2014-10-22,HMM fixed allocations,0.0
2014-10-27,HMM fixed allocations,0.0
2014-10-28,HMM fixed allocations,0.0
2014-10-29,HMM fixed allocations,0.0
2014-10-30,HMM fixed allocations,0.0
2014-10-31,HMM fixed allocations,0.0
2014-11-03,HMM fixed allocations,0.0
2014-11-05,HMM fixed allocations,0.0
2014-11-07,HMM fixed allocations,0.0
2014-11-10,HMM fixed allocations,0.0
2014-11-11,HMM fixed allocations,0.0
2014-11-12,HMM fixed allocations,0.0
2014-11-13,HMM fixed allocations,0.010469951088547404
2014-11-14,HMM fixed allocations,0.0
2014-11-17,HMM fixed allocations,0.0
2014-11-18,HMM fixed allocations,0.0
2014-11-19,HMM fixed allocations,0.0
2014-11-20,HMM fixed allocations,0.0
2014-11-21,HMM fixed allocations,0.0
2014-11-24,HMM fixed allocations,0.0
2014-11-25,HMM fixed allocations,0.0
2014-11-26,HMM fixed allocations,0.0
2014-11-27,HMM fixed allocations,0.0
2014-11-28,HMM fixed allocations,0.0
2014-12-01,HMM fixed allocations,0.0
2014-12-02,HMM fixed allocations,0.0
2014-12-03,HMM fixed allocations,0.0
2014-12-04,HMM fixed allocations,0.0
2014-12-05,HMM fixed allocations,0.0
2014-12-08,HMM fixed allocations,0.0
2014-12-09,HMM fixed allocations,0.0
2014-12-10,HMM fixed allocations,0.0
2014-12-11,HMM fixed allocations,0.0
2014-12-12,HMM fixed allocations,0.2528161709498179
2014-12-15,HMM fixed allocations,0.0
2014-12-16,HMM fixed allocations,0.0
2014-12-17,HMM fixed allocations,0.0
2014-12-18,HMM fixed allocations,0.0
2014-12-19,HMM fixed allocations,0.0
2014-12-22,HMM fixed allocations,0.0
2014-12-23,HMM fixed allocations,0.0
2014-12-24,HMM fixed allocations,0.0
2014-12-26,HMM fixed allocations,0.0
2014-12-29,HMM fixed allocations,0.0
2014-12-30,HMM fixed allocations,0.0
2014-12-31,HMM fixed allocations,0.0
2015-01-01,HMM fixed allocations,0.0
2015-01-02,HMM fixed allocations,0.0
2015-01-05,HMM fixed allocations,0.0
2015-01-06,HMM fixed allocations,0.0
2015-01-07,HMM fixed allocations,0.0
2015-01-08,HMM fixed allocations,0.0
2015-01-09,HMM fixed allocations,0.0
2015-01-12,HMM fixed allocations,0.0
2015-01-13,HMM fixed allocations,0.25093194656102924
2015-01-14,HMM fixed allocations,0.0
2015-01-15,HMM fixed allocations,0.0
2015-01-16,HMM fixed allocations,0.0
2015-01-19,HMM fixed allocations,0.0
2015-01-20,HMM fixed allocations,0.0
2015-01-21,HMM fixed allocations,0.0
2015-01-22,HMM fixed allocations,0.0
2015-01-23,HMM fixed allocations,0.0
2015-01-27,HMM fixed allocations,0.0
2015-01-28,HMM fixed allocations,0.0
2015-01-29,HMM fixed allocations,0.0
2015-01-30,HMM fixed allocations,0.0
2015-02-02,HMM fixed allocations,0.0
2015-02-03,HMM fixed allocations,0.0
2015-02-04,HMM fixed allocations,0.0
2015-02-05,HMM fixed allocations,0.0
2015-02-06,HMM fixed allocations,0.0
2015-02-09,HMM fixed allocations,0.0
2015-02-10,HMM fixed allocations,0.0
2015-02-11,HMM fixed allocations,0.0
2015-02-12,HMM fixed allocations,0.5456832068451332
2015-02-13,HMM fixed allocations,0.0
2015-02-16,HMM fixed allocations,0.0
2015-02-18,HMM fixed allocations,0.0
2015-02-19,HMM fixed allocations,0.0
2015-02-20,HMM fixed allocations,0.0
2015-02-23,HMM fixed allocations,0.0
2015-02-24,HMM fixed allocations,0.0
2015-02-25,HMM fixed allocations,0.0
2015-02-26,HMM fixed allocations,0.0
2015-02-27,HMM fixed allocations,0.0
2015-03-02,HMM fixed allocations,0.0
2015-03-03,HMM fixed allocations,0.0
2015-03-04,HMM fixed allocations,0.0
2015-03-05,HMM fixed allocations,0.0
2015-03-09,HMM fixed allocations,0.0
2015-03-10,HMM fixed allocations,0.0
2015-03-11,HMM fixed allocations,0.0
2015-03-12,HMM fixed allocations,0.0
2015-03-13,HMM fixed allocations,0.0
2015-03-16,HMM fixed allocations,0.0
2015-03-17,HMM fixed allocations,0.5555507806440676
2015-03-18,HMM fixed allocations,0.0
2015-03-19,HMM fixed allocations,0.0
2015-03-20,HMM fixed allocations,0.0
2015-03-23,HMM fixed allocations,0.0
2015-03-24,HMM fixed allocations,0.0
2015-03-25,HMM fixed allocations,0.0
2015-03-26,HMM fixed allocations,0.0
2015-03-27,HMM fixed allocations,0.0
2015-03-30,HMM fixed allocations,0.0
2015-03-31,HMM fixed allocations,0.0
2015-04-01,HMM fixed allocations,0.0
2015-04-06,HMM fixed allocations,0.0
2015-04-07,HMM fixed allocations,0.0
2015-04-08,HMM fixed allocations,0.0
2015-04-09,HMM fixed allocations,0.0
2015-04-10,HMM fixed allocations,0.0
2015-04-13,HMM fixed allocations,0.0
2015-04-15,HMM fixed allocations,0.0
2015-04-16,HMM fixed allocations,0.0
2015-04-17,HMM fixed allocations,0.0
2015-04-20,HMM fixed allocations,0.007162608515097896
2015-04-21,HMM fixed allocations,0.0
2015-04-22,HMM fixed allocations,0.0
2015-04-23,HMM fixed allocations,0.0
2015-04-24,HMM fixed allocations,0.0
2015-04-27,HMM fixed allocations,0.0
2015-04-28,HMM fixed allocations,0.0
2015-04-29,HMM fixed allocations,0.0
2015-04-30,HMM fixed allocations,0.0
2015-05-04,HMM fixed allocations,0.0
2015-05-05,HMM fixed allocations,0.0
2015-05-06,HMM fixed allocations,0.0
2015-05-07,HMM fixed allocations,0.0
2015-05-08,HMM fixed allocations,0.0
2015-05-11,HMM fixed allocations,0.0
2015-05-12,HMM fixed allocations,0.0
2015-05-13,HMM fixed allocations,0.0
2015-05-14,HMM fixed allocations,0.0
2015-05-15,HMM fixed allocations,0.0
2015-05-18,HMM fixed allocations,0.0
2015-05-19,HMM fixed allocations,0.0
2015-05-20,HMM fixed allocations,0.002410457593570614
2015-05-21,HMM fixed allocations,0.0
2015-05-22,HMM fixed allocations,0.0
2015-05-25,HMM fixed allocations,0.0
2015-05-26,HMM fixed allocations,0.0
2015-05-27,HMM fixed allocations,0.0
2015-05-28,HMM fixed allocations,0.0
2015-05-29,HMM fixed allocations,0.0
2015-06-01,HMM fixed allocations,0.0
2015-06-02,HMM fixed allocations,0.0
2015-06-03,HMM fixed allocations,0.0
2015-06-04,HMM fixed allocations,0.0
2015-06-05,HMM fixed allocations,0.0
2015-06-08,HMM fixed allocations,0.0
2015-06-09,HMM fixed allocations,0.0
2015-06-10,HMM fixed allocations,0.0
2015-06-11,HMM fixed allocations,0.0
2015-06-12,HMM fixed allocations,0.0
2015-06-15,HMM fixed allocations,0.0
2015-06-16,HMM fixed allocations,0.0
2015-06-17,HMM fixed allocations,0.0
2015-06-18,HMM fixed allocations,0.005516690603227105
2015-06-19,HMM fixed allocations,0.0
2015-06-22,HMM fixed allocations,0.0
2015-06-23,HMM fixed allocations,0.0
2015-06-24,HMM fixed allocations,0.0
2015-06-25,HMM fixed allocations,0.0
2015-06-26,HMM fixed allocations,0.0
2015-06-29,HMM fixed allocations,0.0
2015-06-30,HMM fixed allocations,0.0
2015-07-01,HMM fixed allocations,0.0
2015-07-02,HMM fixed allocations,0.0
2015-07-03,HMM fixed allocations,0.0
2015-07-06,HMM fixed allocations,0.0
2015-07-07,HMM fixed allocations,0.0
2015-07-08,HMM fixed allocations,0.0
2015-07-09,HMM fixed allocations,0.0
2015-07-10,HMM fixed allocations,0.0
2015-07-13,HMM fixed allocations,0.0
2015-07-14,HMM fixed allocations,0.0
2015-07-15,HMM fixed allocations,0.0
2015-07-16,HMM fixed allocations,0.0
2015-07-17,HMM fixed allocations,0.2550289775293406
2015-07-20,HMM fixed allocations,0.0
2015-07-21,HMM fixed allocations,0.0
2015-07-22,HMM fixed allocations,0.0
2015-07-23,HMM fixed allocations,0.0
2015-07-24,HMM fixed allocations,0.0
2015-07-27,HMM fixed allocations,0.0
2015-07-28,HMM fixed allocations,0.0
2015-07-29,HMM fixed allocations,0.0
2015-07-30,HMM fixed allocations,0.0
2015-07-31,HMM fixed allocations,0.0
2015-08-03,HMM fixed allocations,0.0
2015-08-04,HMM fixed allocations,0.0
2015-08-05,HMM fixed allocations,0.0
2015-08-06,HMM fixed allocations,0.0
2015-08-07,HMM fixed allocations,0.0
2015-08-10,HMM fixed allocations,0.0
2015-08-11,HMM fixed allocations,0.0
2015-08-12,HMM fixed allocations,0.0
2015-08-13,HMM fixed allocations,0.0
2015-08-14,HMM fixed allocations,0.0
2015-08-17,HMM fixed allocations,0.30418639454933727
2015-08-18,HMM fixed allocations,0.0
2015-08-19,HMM fixed allocations,0.0
2015-08-20,HMM fixed allocations,0.0
2015-08-21,HMM fixed allocations,0.0
2015-08-24,HMM fixed allocations,0.0
2015-08-25,HMM fixed allocations,0.0
2015-08-26,HMM fixed allocations,0.0
2015-08-27,HMM fixed allocations,0.0
2015-08-28,HMM fixed allocations,0.0
2015-08-31,HMM fixed allocations,0.0
2015-09-01,HMM fixed allocations,0.0
2015-09-02,HMM fixed allocations,0.0
2015-09-03,HMM fixed allocations,0.0
2015-09-04,HMM fixed allocations,0.0
2015-09-07,HMM fixed allocations,0.0
2015-09-08,HMM fixed allocations,0.0
2015-09-09,HMM fixed allocations,0.0
2015-09-10,HMM fixed allocations,0.0
2015-09-11,HMM fixed allocations,0.0
2015-09-14,HMM fixed allocations,0.0
2015-09-15,HMM fixed allocations,0.5308017527176678
2015-09-16,HMM fixed allocations,0.0
2015-09-18,HMM fixed allocations,0.0
2015-09-21,HMM fixed allocations,0.0
2015-09-22,HMM fixed allocations,0.0
2015-09-23,HMM fixed allocations,0.0
2015-09-24,HMM fixed allocations,0.0
2015-09-28,HMM fixed allocations,0.0
2015-09-29,HMM fixed allocations,0.0
2015-09-30,HMM fixed allocations,0.0
2015-10-01,HMM fixed allocations,0.0
2015-10-05,HMM fixed allocations,0.0
2015-10-06,HMM fixed allocations,0.0
2015-10-07,HMM fixed allocations,0.0
2015-10-08,HMM fixed allocations,0.0
2015-10-09,HMM fixed allocations,0.0
2015-10-12,HMM fixed allocations,0.0
2015-10-13,HMM fixed allocations,0.0
2015-10-14,HMM fixed allocations,0.0
2015-10-15,HMM fixed allocations,0.0
2015-10-16,HMM fixed allocations,0.0
2015-10-19,HMM fixed allocations,0.24601073728866746
2015-10-20,HMM fixed allocations,0.0
2015-10-21,HMM fixed allocations,0.0
2015-10-23,HMM fixed allocations,0.0
2015-10-26,HMM fixed allocations,0.0
2015-10-27,HMM fixed allocations,0.0
2015-10-28,HMM fixed allocations,0.0
2015-10-29,HMM fixed allocations,0.0
2015-10-30,HMM fixed allocations,0.0
2015-11-02,HMM fixed allocations,0.0
2015-11-03,HMM fixed allocations,0.0
2015-11-04,HMM fixed allocations,0.0
2015-11-05,HMM fixed allocations,0.0
2015-11-06,HMM fixed allocations,0.0
2015-11-09,HMM fixed allocations,0.0
2015-11-10,HMM fixed allocations,0.0
2015-11-13,HMM fixed allocations,0.0
2015-11-16,HMM fixed allocations,0.0
2015-11-17,HMM fixed allocations,0.0
2015-11-18,HMM fixed allocations,0.0
2015-11-19,HMM fixed allocations,0.0
2015-11-20,HMM fixed allocations,0.307345267136583
2015-11-23,HMM fixed allocations,0.0
2015-11-24,HMM fixed allocations,0.0
2015-11-26,HMM fixed allocations,0.0
2015-11-27,HMM fixed allocations,0.0
2015-11-30,HMM fixed allocations,0.0
2015-12-01,HMM fixed allocations,0.0
2015-12-02,HMM fixed allocations,0.0
2015-12-03,HMM fixed allocations,0.0
2015-12-04,HMM fixed allocations,0.0
2015-12-07,HMM fixed allocations,0.0
2015-12-08,HMM fixed allocations,0.0
2015-12-09,HMM fixed allocations,0.0
2015-12-10,HMM fixed allocations,0.0
2015-12-11,HMM fixed allocations,0.0
2015-12-14,HMM fixed allocations,0.0
2015-12-15,HMM fixed allocations,0.0
2015-12-16,HMM fixed allocations,0.0
2015-12-17,HMM fixed allocations,0.0
2015-12-18,HMM fixed allocations,0.0
2015-12-21,HMM fixed allocations,0.0
2015-12-22,HMM fixed allocations,0.0015990226051673662
2015-12-23,HMM fixed allocations,0.0
2015-12-24,HMM fixed allocations,0.0
2015-12-28,HMM fixed allocations,0.0
2015-12-29,HMM fixed allocations,0.0
2015-12-30,HMM fixed allocations,0.0
2015-12-31,HMM fixed allocations,0.0
2016-01-01,HMM fixed allocations,0.0
2016-01-04,HMM fixed allocations,0.0
2016-01-05,HMM fixed allocations,0.0
2016-01-06,HMM fixed allocations,0.0
2016-01-07,HMM fixed allocations,0.0
2016-01-08,HMM fixed allocations,0.0
2016-01-11,HMM fixed allocations,0.0
2016-01-12,HMM fixed allocations,0.0
2016-01-13,HMM fixed allocations,0.0
2016-01-14,HMM fixed allocations,0.0
2016-01-15,HMM fixed allocations,0.0
2016-01-18,HMM fixed allocations,0.0
2016-01-19,HMM fixed allocations,0.0
2016-01-20,HMM fixed allocations,0.0
2016-01-21,HMM fixed allocations,0.020950449515011918
2016-01-22,HMM fixed allocations,0.0
2016-01-25,HMM fixed allocations,0.0
2016-01-27,HMM fixed allocations,0.0
2016-01-28,HMM fixed allocations,0.0
2016-01-29,HMM fixed allocations,0.0
2016-02-01,HMM fixed allocations,0.0
